product_code,color_value 
2305770057,멜란지 그레이
2305770058,핑크
2305770113,001
2305770115,001
2305770116,001
2305770117,001
2305770118,001
2305770123,001
2305770126,001
2305770127,001
2305770129,001
2305770131,001
2305770132,001
2305770134,001
2305770135,001
2305770136,001
2305770137,001
2305770138,001
2305770226,멀티
2305770248,멀티
2305770323,멀티
2305770339,멀티
2305770341,멀티
2305770345,멀티
2305770347,멀티
2305770348,멀티
2305770349,멀티
2305770493,오렌지
2305770565,화이트
2305770575,멀티
2305770576,멀티
2305770578,멀티
2305770602,멀티
2305770604,멀티
2305770655,멀티
2305770668,기타
2305770671,멀티
2305770672,멀티
2305770675,기타
2305770677,기타
2305770682,기타
2305770685,기타
2305770687,기타
2305770711,멀티
2305770884,핑크
2305770912,투명
2305770965,50ml
2305771064,크림
2305771086,블랙
2305771149,기타
2305771156,기타
2305771160,기타
2305771184,기타
2305771192,01 에브리 코랄
2305771345,화이트
2305771359,기타
2305771533,화이트
2305771883,오트
2305771883,웜블론드
2305771903,기타
2305771904,기타
2305772001,화이트
2305772001,네이비
2305772003,블루
2305772004,블루
2305772005,블루
2305772006,블루
2305772018,베이지
2305772032,그레이
2305772034,그레이
2305772048,브라운
2305772049,화이트
2305772052,브라운
2305772058,화이트
2305772292,로즈 골드
2305772576,멀티
2305772577,멀티
2305772578,멀티
2305772587,멀티
2305772587,멀티
2305772589,멀티
2305772594,멀티
2305772595,멀티
2305772596,멀티
2305772597,멀티
2305772598,멀티
2305775349,기타
2305775360,블랙
2305775383,베이지
2305776625,화이트
2305776635,민트
2305776644,블랙
2305776647,스카이블루
2305776650,브라운
2305776653,그린
2305776658,로얄 블루
2305776660,핑크
2305776675,올리브
2305776685,민트
2305776690,스카이블루
2305776695,민트
2305776700,스카이블루
2305776706,블루
2305776727,라벤더
2305776768,그린
2305776771,핑크
2305776787,라벤더
2305776805,블랙
2305776808,그린
2305776852,핑크
2305776857,스카이블루
2305776941,와인
2305776968,블랙
2305776989,버건디
2305777016,브라운
2305777076,블랙
2305777076,다크브라운
2305778022,멀티
2305778042,멀티
2305778043,멀티
2305778044,멀티
2305778045,멀티
2305778046,멀티
2305778048,멀티
2305778049,멀티
2305778073,골드
2305778074,블루
2305778086,다크 그레이
2305778086,다크 그레이
2305778356,블루
2305778388,라이트 퍼플
2305778388,블루
2305778388,베이지
2305778388,옐로우
2305778631,투명
2305778634,투명
2305778638,투명
2305778640,투명
2305778761,골드
2305778761,블랙
2305779039,EDP 100ml
2305779043,EDP 100ml
2305779045,EDP 100ml
2305779047,EDP 100ml
2305779052,EDP 100ml
2305779063,투명
2305779409,딥 칠리
2305779529,기타
2305779578,기타
2305779581,기타
2305779615,기타
2305779621,기타
2305780562,001
2305780600,001
2305780601,001
2305780604,001
2305780690,블루
2305780757,화이트
2305780796,다크 핑크
2305780818,멀티
2305780819,멀티
2305780822,라이트 옐로우
2305780859,멀티
2305780881,화이트
2305780881,화이트
2305780881,블랙
2305780881,블랙
2305781097,화이트
2305781098,그레이
2305781099,그린
2305781400,기타
2305781407,기타
2305781412,기타
2305781430,화이트
2305781454,기타
2305781460,오렌지
2305781494,라이트 블루
2305781494,네이비
2305781528,라이트 블루
2305781545,01 에브리 코랄
2305781555,기타
2305781559,블랙
2305781560,그레이
2305781562,네이비
2305781563,챠콜
2305781785,그린
2305781788,라이트 민트
2305781921,골드
2305782301,블랙
2305782305,기타
2305782313,블랙
2305783415,그린
2305783425,기타
2305783426,기타
2305783427,그레이
2305783428,실버
2305783433,기타
2305783434,기타
2305783438,투명
2305783467,001
2305783470,001
2305783471,그레이
2305783477,블랙
2305783483,라이트 블루
2305783484,라이트 핑크
2305783518,001
2305783770,NONE
2305783988,블랙
2305785178,기타
2305785701,핑크
2305785708,베이지
2305785761,기타
2305785767,기타
2305785791,기타
2305785851,50ml
2305785950,오프 화이트
2305785964,오프 화이트
2305785982,그린
2305786028,블랙
2305786029,화이트
2305786031,라이트 브라운
2305786041,화이트
2305786063,크림
2305786074,레드
2305786080,라이트 핑크
2305786086,민트
2305786111,65 베르 이집시앙
2305786246,기타
2305786246,기타
2305786248,기타
2305786248,기타
2305786250,그레이
2305786269,그레이
2305786298,브라운
2305786389,옐로우
2305786459,골드
2305786460,화이트 골드
2305786479,블랙
2305786500,그린
2305786519,로즈 골드
2305786537,로즈 골드
2305786577,오프 화이트
2305786623,그린
2305786656,민트
2305786699,멀티
2305786778,핑크
2305786830,기타
2305786836,기타
2305786846,기타
2305786853,기타
2305786968,퍼플
2305787016,블루
2305787068,라이트 옐로우
2305787107,라이트 블루
2305787139,라이트 블루
2305787156,라이트 블루
2305787160,0.5N
2305787170,0.5N
2305787184,0.5N
2305787193,블랙
2305787199,기타
2305787200,기타
2305787210,기타
2305787225,블랙
2305787231,그린
2305787235,그린
2305787236,그린
2305787248,기타
2305787367,기타
2305787794,브라운
2305787795,브론즈
2305787874,라이트베이지
2305787885,라이트 옐로우
2305787975,기타
2305787988,화이트
2305788085,02 라이트
2305788130,멀티
2305788137,멀티
2305788156,브라운
2305788157,그레이
2305788160,멀티
2305788163,멀티
2305788164,멀티
2305788165,멀티
2305788166,멀티
2305788167,멀티
2305788174,블랙
2305788182,멀티
2305788184,화이트
2305788231,화이트
2305788235,화이트
2305788240,레드
2305788241,멀티
2305788244,옐로
2305788249,멀티
2305788252,레드
2305788265,블랙
2305788312,블랙
2305788318,그린
2305788323,멀티
2305788323,멀티
2305788323,멀티
2305788323,멀티
2305788323,멀티
2305788340,멀티
2305788360,멀티
2305788360,멀티
2305788371,그린
2305788402,베이지
2305788408,핑크
2305788423,아이보리
2305788463,화이트
2305788472,블루
2305788481,라이트 그레이
2305788488,00 아이씨
2305788518,스틸그레이
2305789553,001
2305789557,다크 옐로우
2305789832,블랙
2305789832,그레이
2305789844,멀티
2305789844,라이트 베이지
2305789902,핑크
2305789946,블랙
2305789949,블랙
2305789952,라이트그레이
2305789973,화이트
2305789988,기타
2305790027,06진주
2305790044,화이트
2305790044,화이트
2305790053,라이트베이지
2305790053,라이트베이지
2305790182,아이보리
2305790208,화이트
2305790373,100ml
2305790376,화이트
2305790377,로즈 골드
2305790545,다크 레드
2305790565,블랙
2305790573,001
2305790647,그레이
2305790650,그레이
2305790651,블랙
2305790676,화이트
2305790677,로즈골드
2305790678,블루
2305790679,골드
2305790682,블루
2305790683,브라운
2305790759,투명
2305790760,투명
2305790964,화이트
2305790965,핑크
2305790966,블랙
2305791005,65 베르 이집시앙
2305791024,네이비
2305791095,블랙
2305791096,네이비
2305791098,그린
2305791101,오트밀
2305791133,화이트 골드
2305792227,베이지
2305792727,그린
2305793358,블랙
2305793620,블랙
2305794064,NONE
2305794075,NONE
2305794479,멀티
2305794485,베이지
2305794534,블랙
2305794562,라이트블루
2305794617,레몬
2305794629,화이트
2305794662,001
2305794668,001
2305794675,화이트
2305794701,옐로우
2305794725,네이비
2305794759,블랙
2305794927,화이트
2305794945,베이지
2305794953,블랙
2305794965,브라운
2305794992,60ml
2305794992,120ml
2305794993,화이트
2305795018,0C1 오팔
2305795018,0N1 실크
2305795018,1C1 쿨 바닐라
2305795018,1C2 쉬폰
2305795018,1N2 바닐라
2305795018,1W1 캐시미어
2305795018,2C2 소프트 샌드
2305795018,2N1 캐슈
2305795018,0W1 새틴
2305795018,2C1 에크루
2305795018,2N2 린넨
2305795018,2W1 마카다미아
2305795018,2W2 웜 린넨
2305795018,3N1 버프
2305795037,블랙
2305795049,NONE
2305795050,NONE
2305795061,라이트 옐로우
2305795226,기타
2305795702,기타
2305795834,기타
2305795846,기타
2305795951,라이트 핑크
2305795957,화이트
2305796148,블랙
2305796150,블랙
2305796151,블랙
2305796153,블랙
2305796154,블랙
2305796364,기타
2305796407,기타
2305796431,기타
2305796591,001
2305796661,화이트
2305796699,001
2305796701,001
2305796825,화이트
2305796826,라이트 그레이
2305797129,단품
2305797129,단품
2305797437,멀티
2305797437,멀티
2305797437,멀티
2305797437,멀티
2305797437,멀티
2305797437,멀티
2305797437,멀티
2305797437,멀티
2305797437,멀티
2305797619,투명
2305797619,화이트
2305797631,그레이
2305797778,카메오블루
2305797779,아이보리
2305797780,블랙
2305797781,오렌지
2305797782,핑크
2305797783,차콜
2305797808,그레이
2305797810,라벤더
2305797812,베이지
2305797815,핑크
2305797818,라이트 민트
2305797874,다크브라운
2305797874,멜란지 퍼플
2305797884,멀티
2305798004,멀티
2305798005,멀티
2305798029,블랙
2305798042,블랙
2305798043,라이트 블루
2305798081,그린
2305798098,블랙
2305798206,실버
2305798208,실버
2305798475,기타
2305798900,블랙
2305798943,카키
2305798944,화이트
2305798955,네이비
2305798956,기타
2305799065,골드
2305799066,골드
2305799190,핑크
2305799191,그린
2305799215,블랙
2305799228,카키
2305799232,기타
2305799233,기타
2305799265,네이비
2305799269,네이비
2305799282,블랙
2305799284,블랙
2305799286,그레이
2305799293,그레이
2305799294,화이트
2305799295,네이비
2305799299,화이트
2305799300,화이트
2305799301,블랙
2305799302,네이비
2305799303,블랙
2305799309,블랙
2305799311,블루
2305799312,네이비
2305799319,블랙
2305799321,블랙
2305799324,기타
2305799325,기타
2305799343,블랙
2305799349,블랙
2305799350,블랙
2305799353,아이보리
2305799355,아이보리
2305799359,아이보리
2305799374,블랙
2305799375,블랙
2305799377,카키
2305799379,카키
2305799452,아이보리
2305799474,카키
2305799477,오렌지
2305799479,오렌지
2305799480,오렌지
2305799486,아이보리
2305799489,아이보리
2305799491,아이보리
2305799534,화이트 골드
2305799537,화이트
2305799538,핑크
